MaxWind,AvgTemp,AvgHum,Rain,Hail,DateTime
17.6,10.660277500000005,70.93471983333332,1.78333341,5.999999999999995,2016-12-31 07:00:00
17.9,10.5441665,70.73472100000001,2.64999999,5.999999999999995,2016-12-31 08:00:00
18.1,10.628055833333343,70.04416483333331,1.7999999199999999,5.999999999999995,2016-12-31 09:00:00
19.1,10.640277666666679,69.59749766666667,6.8833334,5.999999999999995,2016-12-31 10:00:00
19.5,10.713611000000006,69.13388683333334,1.30000007,5.999999999999995,2016-12-31 11:00:00
20.1,10.825833333333327,69.40555466666667,1.6000000399999998,5.999999999999995,2016-12-31 12:00:00
18.3,10.823888833333344,70.57805466666667,1.2666667100000002,5.999999999999995,2016-12-31 13:00:00
16.9,10.43527783333332,74.13194316666669,6.766666590000001,5.999999999999995,2016-12-31 14:00:00
16.0,10.019444483333327,77.08805283333335,4.283333429999999,5.999999999999995,2016-12-31 15:00:00
14.5,9.941944399999995,78.19722066666668,3.0333333199999997,5.999999999999995,2016-12-31 16:00:00
12.4,8.953888850000002,81.19360966666666,80.49999826999999,5.999999999999995,2016-12-31 17:00:00
6.6,8.167777733333335,84.48166516666666,3.3833333299999997,5.999999999999995,2016-12-31 18:00:00
9.4,7.525833016666663,83.88527633333334,0.9666667499999999,5.999999999999995,2016-12-31 19:00:00
6.7,6.9988888333333295,82.69194233333332,0.0,5.999999999999995,2016-12-31 20:00:00
5.6,6.588055249999997,80.76333116666669,0.0,5.999999999999995,2016-12-31 21:00:00
4.0,6.165555383333333,79.90360999999999,0.0,5.999999999999995,2016-12-31 22:00:00
4.4,5.772222000000004,82.84833166666671,0.0,5.999999999999995,2016-12-31 23:00:00
10.6,0.2113888856666667,73.90416483333335,0.0,5.999999999999995,2017-01-13 00:00:00
13.1,0.21551724120689658,67.06083133333335,0.0,5.999999999999995,2017-01-13 01:00:00
16.1,0.7388888666666669,65.65999850000001,0.46666673,5.999999999999995,2017-01-13 02:00:00
17.1,0.7409604389830511,76.18999816666668,1.5666666899999997,5.999999999999995,2017-01-13 03:00:00
13.5,1.7058333466666662,77.06555449999999,0.0,5.999999999999995,2017-01-13 04:00:00
12.8,3.249166616666666,69.30888666666667,0.0,5.999999999999995,2017-01-13 05:00:00
14.2,4.142222216666667,60.999164,0.0,5.999999999999995,2017-01-13 06:00:00
17.1,4.220555549999999,57.44138550000001,0.0,5.999999999999995,2017-01-13 07:00:00
10.7,3.8388888499999956,59.92305283333335,0.0,5.999999999999995,2017-01-13 08:00:00
9.3,3.432777766666669,63.415554333333354,0.0,5.999999999999995,2017-01-13 09:00:00
6.1,3.5283332999999977,64.0841643333333,0.0,5.999999999999995,2017-01-13 10:00:00
10.8,3.644999983333332,59.710275000000024,0.0,5.999999999999995,2017-01-13 11:00:00
14.5,3.5702777666666643,54.772219000000014,0.0,5.999999999999995,2017-01-13 12:00:00
14.4,3.3313888833333323,51.82555366666668,0.48333329999999997,5.999999999999995,2017-01-13 13:00:00
11.3,2.711666649999998,56.804719666666685,0.0,5.999999999999995,2017-01-13 14:00:00
9.4,1.7869444666666656,69.52388716666664,0.0,5.999999999999995,2017-01-13 15:00:00
6.5,1.3441666666666665,74.73277550000003,0.0,5.999999999999995,2017-01-13 16:00:00
5.2,1.0548850068965507,67.50277633333333,0.0,5.999999999999995,2017-01-13 17:00:00
5.8,0.8790908309090902,61.654997000000016,0.0,5.999999999999995,2017-01-13 18:00:00
